i,j,k,cost,amplitude,lower_bound,upper_bound
DBUGSRC.1927-09-30,C67.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,C7.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,C7.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,C7.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,C7.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,C7.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,C7.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,C7.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,C7.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,C7.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,C7.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,C7.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,C7.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,C8.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,C8.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,C8.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,C8.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,C8.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,C8.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,C8.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,C8.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,C8.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,C8.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,C8.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,C8.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,D64.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,D64.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,D64.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,D64.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,D64.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,D64.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,D64.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,D64.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,D64.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,D64.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,D64.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,D64.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,D85.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,D85.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,D85.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,D85.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,D85.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,D85.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,D85.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,D85.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,D85.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,D85.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,D85.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,D85.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,D9.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,D9.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,D9.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,D9.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,D9.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,D9.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,D9.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,D9.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,D9.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,D9.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,D9.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,D9.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,GW_07.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,GW_07.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,GW_07.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,GW_07.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,GW_07.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,GW_07.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,GW_07.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,GW_07.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,GW_07.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,GW_07.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,GW_07.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,GW_07.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,HGP07.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,HGP07.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,HGP07.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,HGP07.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,HGP07.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,HGP07.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,HGP07.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,HGP07.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,HGP07.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,HGP07.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,HGP07.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,HGP07.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,HGR07.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,HGR07.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,HGR07.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,HGR07.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,HGR07.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,HGR07.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,HGR07.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,HGR07.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,HGR07.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,HGR07.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,HGR07.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,HGR07.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,SR_FOL.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,SR_FOL.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,SR_FOL.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,SR_FOL.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,SR_FOL.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,SR_FOL.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,SR_FOL.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,SR_FOL.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,SR_FOL.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,SR_FOL.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,SR_FOL.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,SR_FOL.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,EXT_SAC.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,EXT_SAC.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,EXT_SAC.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,EXT_SAC.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,EXT_SAC.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,EXT_SAC.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,EXT_SAC.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,EXT_SAC.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,EXT_SAC.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,EXT_SAC.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,EXT_SAC.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,EXT_SAC.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,HNP204.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,HNP204.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,HNP204.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,HNP204.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,HNP204.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,HNP204.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,HNP204.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,HNP204.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,HNP204.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,HNP204.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,HNP204.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,HNP204.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,HP204.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,HP204.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,HP204.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,HP204.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,HP204.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,HP204.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,HP204.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,HP204.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,HP204.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,HP204.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,HP204.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,HP204.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,HXI204.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,HXI204.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,HXI204.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,HXI204.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,HXI204.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,HXI204.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,HXI204.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,HXI204.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,HXI204.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,HXI204.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,HXI204.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,HXI204.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,INT_SAC.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,INT_SAC.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,INT_SAC.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,INT_SAC.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,INT_SAC.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,INT_SAC.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,INT_SAC.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,INT_SAC.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,INT_SAC.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,INT_SAC.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,INT_SAC.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,INT_SAC.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,U204.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,U204.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,U204.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,U204.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,U204.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,U204.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,U204.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,U204.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,U204.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,U204.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,U204.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,U204.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,WTP204.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,WTP204.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,WTP204.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,WTP204.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,WTP204.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,WTP204.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,WTP204.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,WTP204.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,WTP204.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,WTP204.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,WTP204.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,WTP204.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,WWP204.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,WWP204.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,WWP204.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,WWP204.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,WWP204.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,WWP204.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,WWP204.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,WWP204.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,WWP204.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,WWP204.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,WWP204.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,WWP204.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,C16.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,C16.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,C16.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,C16.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,C16.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,C16.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,C16.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,C16.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,C16.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,C16.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,C16.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,C16.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,C18.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,C18.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,C18.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,C18.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,C18.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,C18.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,C18.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,C18.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,C18.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,C18.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,C18.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,C18.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,C19.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,C19.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,C19.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,C19.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,C19.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,C19.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,C19.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,C19.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,C19.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,C19.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,C19.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,C19.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,HSU_D55.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,HSU_D55.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,HSU_D55.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,HSU_D55.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,HSU_D55.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,HSU_D55.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,HSU_D55.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,HSU_D55.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,HSU_D55.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,HSU_D55.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,HSU_D55.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,HSU_D55.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,WTP205.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,WTP205.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,WTP205.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,WTP205.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,WTP205.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,WTP205.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,WTP205.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,WTP205.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,WTP205.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,WTP205.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,WTP205.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,WTP205.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,C104.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,C104.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,C104.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,C104.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,C104.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,C104.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,C104.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,C104.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,C104.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,C104.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,C104.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-09-30,C104.1927-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-10-31,C20.1926-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-11-30,C20.1926-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-12-31,C20.1926-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-01-31,C20.1927-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-02-28,C20.1927-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-03-31,C20.1927-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-04-30,C20.1927-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-05-31,C20.1927-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-06-30,C20.1927-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-07-31,C20.1927-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1927-08-31,C20.1927-08-31,0,0.00000,1.00000,0.000,1000000000000
