i,j,k,cost,amplitude,lower_bound,upper_bound
DBUGSRC.1926-08-31,A204.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,A204.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,CVPM07G.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,CVPM07G.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,CVPM07G.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,CVPM07G.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,CVPM07G.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,CVPM07G.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,CVPM07G.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,CVPM07G.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,CVPM07G.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,CVPM07G.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,CVPM07G.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,CVPM07G.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,CVPM07S.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,CVPM07S.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,CVPM07S.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,CVPM07S.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,CVPM07S.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,CVPM07S.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,CVPM07S.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,CVPM07S.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,CVPM07S.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,CVPM07S.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,CVPM07S.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,CVPM07S.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,HSD204.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,HSD204.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,HSD204.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,HSD204.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,HSD204.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,HSD204.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,HSD204.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,HSD204.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,HSD204.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,HSD204.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,HSD204.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,HSD204.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,HSU204C67.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,HSU204C67.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,HSU204C67.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,HSU204C67.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,HSU204C67.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,HSU204C67.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,HSU204C67.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,HSU204C67.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,HSU204C67.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,HSU204C67.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,HSU204C67.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,HSU204C67.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,HU204.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,HU204.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,HU204.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,HU204.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,HU204.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,HU204.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,HU204.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,HU204.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,HU204.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,HU204.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,HU204.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,HU204.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,C105.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,C105.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,C105.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,C105.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,C105.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,C105.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,C105.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,C105.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,C105.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,C105.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,C105.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,C105.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,C173.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,C173.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,C173.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,C173.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,C173.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,C173.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,C173.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,C173.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,C173.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,C173.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,C173.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,C173.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,C67.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,C67.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,C67.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,C67.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,C67.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,C67.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,C67.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,C67.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,C67.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,C67.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,C67.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,C67.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,C7.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,C7.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,C7.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,C7.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,C7.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,C7.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,C7.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,C7.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,C7.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,C7.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,C7.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,C7.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,C8.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,C8.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,C8.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,C8.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,C8.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,C8.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,C8.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,C8.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,C8.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,C8.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,C8.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,C8.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,D64.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,D64.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,D64.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,D64.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,D64.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,D64.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,D64.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,D64.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,D64.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,D64.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,D64.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,D64.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,D85.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,D85.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,D85.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,D85.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,D85.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,D85.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,D85.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,D85.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,D85.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,D85.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,D85.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,D85.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,D9.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,D9.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,D9.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,D9.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,D9.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,D9.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,D9.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,D9.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,D9.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,D9.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,D9.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,D9.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,GW_07.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,GW_07.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,GW_07.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,GW_07.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,GW_07.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,GW_07.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,GW_07.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,GW_07.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,GW_07.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,GW_07.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,GW_07.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,GW_07.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,HGP07.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,HGP07.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,HGP07.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,HGP07.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,HGP07.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,HGP07.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,HGP07.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,HGP07.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,HGP07.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,HGP07.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,HGP07.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,HGP07.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,HGR07.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,HGR07.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,HGR07.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,HGR07.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,HGR07.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,HGR07.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,HGR07.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,HGR07.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,HGR07.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,HGR07.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,HGR07.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,HGR07.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,SR_FOL.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,SR_FOL.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,SR_FOL.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,SR_FOL.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,SR_FOL.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,SR_FOL.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,SR_FOL.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,SR_FOL.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,SR_FOL.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,SR_FOL.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,SR_FOL.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,SR_FOL.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,EXT_SAC.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,EXT_SAC.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,EXT_SAC.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,EXT_SAC.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,EXT_SAC.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,EXT_SAC.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,EXT_SAC.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,EXT_SAC.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,EXT_SAC.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,EXT_SAC.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,EXT_SAC.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,EXT_SAC.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,HNP204.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,HNP204.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,HNP204.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,HNP204.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,HNP204.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,HNP204.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,HNP204.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,HNP204.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,HNP204.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,HNP204.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,HNP204.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,HNP204.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,HP204.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,HP204.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,HP204.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,HP204.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,HP204.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,HP204.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,HP204.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,HP204.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,HP204.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,HP204.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,HP204.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,HP204.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,HXI204.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,HXI204.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,HXI204.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,HXI204.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,HXI204.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,HXI204.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,HXI204.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,HXI204.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,HXI204.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,HXI204.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,HXI204.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,HXI204.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,INT_SAC.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,INT_SAC.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,INT_SAC.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,INT_SAC.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,INT_SAC.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,INT_SAC.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,INT_SAC.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,INT_SAC.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,INT_SAC.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,INT_SAC.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,INT_SAC.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,INT_SAC.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,U204.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,U204.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,U204.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,U204.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,U204.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,U204.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,U204.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,U204.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-06-30,U204.1926-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-07-31,U204.1926-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-08-31,U204.1926-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-09-30,U204.1926-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-10-31,WTP204.1925-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-11-30,WTP204.1925-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1925-12-31,WTP204.1925-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-01-31,WTP204.1926-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-02-28,WTP204.1926-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-03-31,WTP204.1926-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-04-30,WTP204.1926-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1926-05-31,WTP204.1926-05-31,0,0.00000,1.00000,0.000,1000000000000
