i,j,k,cost,amplitude,lower_bound,upper_bound
DBUGSRC.1987-09-30,C105.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,C173.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,C173.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,C173.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,C173.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,C173.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,C173.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,C173.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,C173.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,C173.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,C173.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,C173.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,C173.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,C67.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,C67.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,C67.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,C67.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,C67.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,C67.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,C67.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,C67.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,C67.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,C67.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,C67.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,C67.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,C7.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,C7.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,C7.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,C7.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,C7.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,C7.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,C7.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,C7.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,C7.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,C7.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,C7.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,C7.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,C8.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,C8.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,C8.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,C8.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,C8.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,C8.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,C8.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,C8.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,C8.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,C8.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,C8.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,C8.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,D64.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,D64.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,D64.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,D64.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,D64.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,D64.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,D64.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,D64.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,D64.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,D64.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,D64.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,D64.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,D85.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,D85.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,D85.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,D85.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,D85.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,D85.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,D85.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,D85.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,D85.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,D85.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,D85.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,D85.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,D9.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,D9.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,D9.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,D9.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,D9.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,D9.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,D9.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,D9.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,D9.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,D9.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,D9.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,D9.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,GW_07.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,GW_07.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,GW_07.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,GW_07.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,GW_07.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,GW_07.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,GW_07.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,GW_07.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,GW_07.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,GW_07.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,GW_07.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,GW_07.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,HGP07.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,HGP07.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,HGP07.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,HGP07.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,HGP07.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,HGP07.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,HGP07.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,HGP07.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,HGP07.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,HGP07.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,HGP07.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,HGP07.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,HGR07.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,HGR07.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,HGR07.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,HGR07.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,HGR07.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,HGR07.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,HGR07.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,HGR07.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,HGR07.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,HGR07.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,HGR07.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,HGR07.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,SR_FOL.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,SR_FOL.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,SR_FOL.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,SR_FOL.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,SR_FOL.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,SR_FOL.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,SR_FOL.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,SR_FOL.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,SR_FOL.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,SR_FOL.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,SR_FOL.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,SR_FOL.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,EXT_SAC.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,EXT_SAC.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,EXT_SAC.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,EXT_SAC.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,EXT_SAC.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,EXT_SAC.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,EXT_SAC.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,EXT_SAC.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,EXT_SAC.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,EXT_SAC.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,EXT_SAC.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,EXT_SAC.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,HNP204.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,HNP204.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,HNP204.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,HNP204.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,HNP204.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,HNP204.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,HNP204.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,HNP204.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,HNP204.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,HNP204.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,HNP204.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,HNP204.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,HP204.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,HP204.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,HP204.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,HP204.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,HP204.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,HP204.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,HP204.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,HP204.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,HP204.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,HP204.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,HP204.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,HP204.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,HXI204.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,HXI204.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,HXI204.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,HXI204.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,HXI204.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,HXI204.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,HXI204.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,HXI204.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,HXI204.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,HXI204.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,HXI204.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,HXI204.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,INT_SAC.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,INT_SAC.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,INT_SAC.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,INT_SAC.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,INT_SAC.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,INT_SAC.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,INT_SAC.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,INT_SAC.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,INT_SAC.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,INT_SAC.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,INT_SAC.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,INT_SAC.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,U204.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,U204.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,U204.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,U204.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,U204.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,U204.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,U204.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,U204.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,U204.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,U204.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,U204.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,U204.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,WTP204.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,WTP204.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,WTP204.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,WTP204.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,WTP204.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,WTP204.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,WTP204.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,WTP204.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,WTP204.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,WTP204.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,WTP204.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,WTP204.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,WWP204.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,WWP204.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,WWP204.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,WWP204.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,WWP204.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,WWP204.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,WWP204.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,WWP204.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,WWP204.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,WWP204.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,WWP204.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,WWP204.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,C16.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,C16.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,C16.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,C16.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,C16.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,C16.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,C16.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,C16.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,C16.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,C16.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,C16.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,C16.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,C18.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,C18.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,C18.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,C18.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,C18.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,C18.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,C18.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,C18.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,C18.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,C18.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,C18.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,C18.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,C19.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,C19.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,C19.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,C19.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,C19.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,C19.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,C19.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,C19.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,C19.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,C19.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,C19.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,C19.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,HSU_D55.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,HSU_D55.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,HSU_D55.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,HSU_D55.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,HSU_D55.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,HSU_D55.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,HSU_D55.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,HSU_D55.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,HSU_D55.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,HSU_D55.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,HSU_D55.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-09-30,HSU_D55.1987-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-10-31,WTP205.1986-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-11-30,WTP205.1986-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1986-12-31,WTP205.1986-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-01-31,WTP205.1987-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-02-28,WTP205.1987-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-03-31,WTP205.1987-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-04-30,WTP205.1987-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-05-31,WTP205.1987-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-06-30,WTP205.1987-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-07-31,WTP205.1987-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1987-08-31,WTP205.1987-08-31,0,0.00000,1.00000,0.000,1000000000000
