i,j,k,cost,amplitude,lower_bound,upper_bound
HU204.1948-02-29,CVPM07G.1948-02-29,7,-153.67999,1.00000,0.000,0.250
HU204.1948-02-29,CVPM07G.1948-02-29,8,-122.50000,1.00000,0.000,0.260
HU204.1948-02-29,CVPM07G.1948-02-29,9,-58.72000,1.00000,0.000,0.250
HU204.1948-03-31,CVPM07G.1948-03-31,0,-308.35302,1.00000,0.000,3.740
HU204.1948-03-31,CVPM07G.1948-03-31,1,-304.41176,1.00000,0.000,0.340
HU204.1948-03-31,CVPM07G.1948-03-31,2,-297.79412,1.00000,0.000,0.340
HU204.1948-03-31,CVPM07G.1948-03-31,3,-286.55880,1.00000,0.000,0.340
HU204.1948-03-31,CVPM07G.1948-03-31,4,-273.39394,1.00000,0.000,0.330
HU204.1948-03-31,CVPM07G.1948-03-31,5,-243.67644,1.00000,0.000,0.340
HU204.1948-03-31,CVPM07G.1948-03-31,6,-201.97061,1.00000,0.000,0.340
HU204.1948-03-31,CVPM07G.1948-03-31,7,-151.08823,1.00000,0.000,0.340
HU204.1948-03-31,CVPM07G.1948-03-31,8,-124.64706,1.00000,0.000,0.340
HU204.1948-03-31,CVPM07G.1948-03-31,9,-57.73529,1.00000,0.000,0.340
HU204.1948-04-30,CVPM07G.1948-04-30,0,-308.34973,1.00000,0.000,22.270
HU204.1948-04-30,CVPM07G.1948-04-30,1,-305.20778,1.00000,0.000,2.020
HU204.1948-04-30,CVPM07G.1948-04-30,2,-297.20203,1.00000,0.000,2.030
HU204.1948-04-30,CVPM07G.1948-04-30,3,-287.42084,1.00000,0.000,2.020
HU204.1948-04-30,CVPM07G.1948-04-30,4,-266.09889,1.00000,0.000,2.020
HU204.1948-04-30,CVPM07G.1948-04-30,5,-243.12834,1.00000,0.000,2.030
HU204.1948-04-30,CVPM07G.1948-04-30,6,-202.56918,1.00000,0.000,2.020
HU204.1948-04-30,CVPM07G.1948-04-30,7,-150.78825,1.00000,0.000,2.030
HU204.1948-04-30,CVPM07G.1948-04-30,8,-125.23267,1.00000,0.000,2.020
HU204.1948-04-30,CVPM07G.1948-04-30,9,-57.60583,1.00000,0.000,2.030
HU204.1948-05-31,CVPM07G.1948-05-31,0,-308.65900,1.00000,0.000,23.830
HU204.1948-05-31,CVPM07G.1948-05-31,1,-305.42603,1.00000,0.000,2.160
HU204.1948-05-31,CVPM07G.1948-05-31,2,-297.50684,1.00000,0.000,2.170
HU204.1948-05-31,CVPM07G.1948-05-31,3,-286.29032,1.00000,0.000,2.170
HU204.1948-05-31,CVPM07G.1948-05-31,4,-266.27755,1.00000,0.000,2.160
HU204.1948-05-31,CVPM07G.1948-05-31,5,-243.37811,1.00000,0.000,2.170
HU204.1948-05-31,CVPM07G.1948-05-31,6,-202.71298,1.00000,0.000,2.160
HU204.1948-05-31,CVPM07G.1948-05-31,7,-150.93994,1.00000,0.000,2.170
HU204.1948-05-31,CVPM07G.1948-05-31,8,-124.78352,1.00000,0.000,2.170
HU204.1948-05-31,CVPM07G.1948-05-31,9,-57.91204,1.00000,0.000,2.160
HU204.1948-06-30,CVPM07G.1948-06-30,0,-309.30310,1.00000,0.000,31.580
HU204.1948-06-30,CVPM07G.1948-06-30,1,-304.74898,1.00000,0.000,2.870
HU204.1948-06-30,CVPM07G.1948-06-30,2,-298.12558,1.00000,0.000,2.870
HU204.1948-06-30,CVPM07G.1948-06-30,3,-285.89222,1.00000,0.000,2.880
HU204.1948-06-30,CVPM07G.1948-06-30,4,-265.67256,1.00000,0.000,2.870
HU204.1948-06-30,CVPM07G.1948-06-30,5,-243.96177,1.00000,0.000,2.870
HU204.1948-06-30,CVPM07G.1948-06-30,6,-202.19846,1.00000,0.000,2.870
HU204.1948-06-30,CVPM07G.1948-06-30,7,-151.25789,1.00000,0.000,2.870
HU204.1948-06-30,CVPM07G.1948-06-30,8,-125.04535,1.00000,0.000,2.870
HU204.1948-06-30,CVPM07G.1948-06-30,9,-57.78051,1.00000,0.000,2.870
HU204.1948-07-31,CVPM07G.1948-07-31,0,-308.28482,1.00000,0.000,33.890
HU204.1948-07-31,CVPM07G.1948-07-31,1,-304.66210,1.00000,0.000,3.080
HU204.1948-07-31,CVPM07G.1948-07-31,2,-298.10414,1.00000,0.000,3.080
HU204.1948-07-31,CVPM07G.1948-07-31,3,-286.80496,1.00000,0.000,3.080
HU204.1948-07-31,CVPM07G.1948-07-31,4,-265.53267,1.00000,0.000,3.080
HU204.1948-07-31,CVPM07G.1948-07-31,5,-243.95114,1.00000,0.000,3.080
HU204.1948-07-31,CVPM07G.1948-07-31,6,-202.13648,1.00000,0.000,3.080
HU204.1948-07-31,CVPM07G.1948-07-31,7,-151.21418,1.00000,0.000,3.080
HU204.1948-07-31,CVPM07G.1948-07-31,8,-125.03581,1.00000,0.000,3.080
HU204.1948-07-31,CVPM07G.1948-07-31,9,-57.76620,1.00000,0.000,3.080
HU204.1948-08-31,CVPM07G.1948-08-31,0,-309.48150,1.00000,0.000,27.190
HU204.1948-08-31,CVPM07G.1948-08-31,1,-303.69767,1.00000,0.000,2.480
HU204.1948-08-31,CVPM07G.1948-08-31,2,-298.21473,1.00000,0.000,2.470
HU204.1948-08-31,CVPM07G.1948-08-31,3,-287.05241,1.00000,0.000,2.470
HU204.1948-08-31,CVPM07G.1948-08-31,4,-265.76100,1.00000,0.000,2.470
HU204.1948-08-31,CVPM07G.1948-08-31,5,-244.03674,1.00000,0.000,2.470
HU204.1948-08-31,CVPM07G.1948-08-31,6,-201.49598,1.00000,0.000,2.480
HU204.1948-08-31,CVPM07G.1948-08-31,7,-151.34407,1.00000,0.000,2.470
HU204.1948-08-31,CVPM07G.1948-08-31,8,-125.08093,1.00000,0.000,2.470
HU204.1948-08-31,CVPM07G.1948-08-31,9,-57.81786,1.00000,0.000,2.470
HU204.1948-09-30,CVPM07G.1948-09-30,0,-306.90002,1.00000,0.000,10.920
HU204.1948-09-30,CVPM07G.1948-09-30,1,-305.21203,1.00000,0.000,0.990
HU204.1948-09-30,CVPM07G.1948-09-30,2,-298.78793,1.00000,0.000,0.990
HU204.1948-09-30,CVPM07G.1948-09-30,3,-287.34340,1.00000,0.000,0.990
HU204.1948-09-30,CVPM07G.1948-09-30,4,-266.19195,1.00000,0.000,0.990
HU204.1948-09-30,CVPM07G.1948-09-30,5,-241.89996,1.00000,0.000,1.000
HU204.1948-09-30,CVPM07G.1948-09-30,6,-202.64629,1.00000,0.000,0.990
HU204.1948-09-30,CVPM07G.1948-09-30,7,-151.49494,1.00000,0.000,0.990
HU204.1948-09-30,CVPM07G.1948-09-30,8,-125.31326,1.00000,0.000,0.990
HU204.1948-09-30,CVPM07G.1948-09-30,9,-57.87879,1.00000,0.000,0.990
HU204.1947-10-31,CVPM07S.1947-10-31,0,-305.44998,1.00000,0.000,2.170
HU204.1947-10-31,CVPM07S.1947-10-31,1,-300.40008,1.00000,0.000,0.200
HU204.1947-10-31,CVPM07S.1947-10-31,2,-296.17813,1.00000,0.000,0.200
HU204.1947-10-31,CVPM07S.1947-10-31,3,-296.07560,1.00000,0.000,0.190
HU204.1947-10-31,CVPM07S.1947-10-31,4,-261.80000,1.00000,0.000,0.200
HU204.1947-10-31,CVPM07S.1947-10-31,5,-240.95001,1.00000,0.000,0.200
HU204.1947-10-31,CVPM07S.1947-10-31,6,-199.40003,1.00000,0.000,0.200
HU204.1947-10-31,CVPM07S.1947-10-31,7,-157.31577,1.00000,0.000,0.190
HU204.1947-10-31,CVPM07S.1947-10-31,8,-123.25000,1.00000,0.000,0.200
HU204.1947-10-31,CVPM07S.1947-10-31,9,-57.05000,1.00000,0.000,0.200
HU204.1947-11-30,CVPM07S.1947-11-30,0,-315.90909,1.00000,0.000,1.230
HU204.1947-11-30,CVPM07S.1947-11-30,1,-294.08328,1.00000,0.000,0.120
HU204.1947-11-30,CVPM07S.1947-11-30,2,-293.90911,1.00000,0.000,0.110
HU204.1947-11-30,CVPM07S.1947-11-30,3,-292.09095,1.00000,0.000,0.110
HU204.1947-11-30,CVPM07S.1947-11-30,4,-271.18184,1.00000,0.000,0.110
HU204.1947-11-30,CVPM07S.1947-11-30,5,-228.25000,1.00000,0.000,0.120
HU204.1947-11-30,CVPM07S.1947-11-30,6,-205.90906,1.00000,0.000,0.110
HU204.1947-11-30,CVPM07S.1947-11-30,7,-154.45456,1.00000,0.000,0.110
HU204.1947-11-30,CVPM07S.1947-11-30,8,-127.27273,1.00000,0.000,0.110
HU204.1947-11-30,CVPM07S.1947-11-30,9,-59.09091,1.00000,0.000,0.110
HU204.1947-12-31,CVPM07S.1947-12-31,0,-303.87596,1.00000,0.000,1.360
HU204.1947-12-31,CVPM07S.1947-12-31,1,-303.85883,1.00000,0.000,0.120
HU204.1947-12-31,CVPM07S.1947-12-31,2,-303.69212,1.00000,0.000,0.120
HU204.1947-12-31,CVPM07S.1947-12-31,3,-272.71693,1.00000,0.000,0.130
HU204.1947-12-31,CVPM07S.1947-12-31,4,-272.55669,1.00000,0.000,0.120
HU204.1947-12-31,CVPM07S.1947-12-31,5,-250.58333,1.00000,0.000,0.120
HU204.1947-12-31,CVPM07S.1947-12-31,6,-191.84614,1.00000,0.000,0.130
HU204.1947-12-31,CVPM07S.1947-12-31,7,-155.00001,1.00000,0.000,0.120
HU204.1947-12-31,CVPM07S.1947-12-31,8,-128.66666,1.00000,0.000,0.120
HU204.1947-12-31,CVPM07S.1947-12-31,9,-54.76923,1.00000,0.000,0.130
HU204.1948-01-31,CVPM07S.1948-01-31,0,-330.00003,1.00000,0.000,1.290
HU204.1948-01-31,CVPM07S.1948-01-31,1,-298.74993,1.00000,0.000,0.120
HU204.1948-01-31,CVPM07S.1948-01-31,2,-291.58337,1.00000,0.000,0.120
HU204.1948-01-31,CVPM07S.1948-01-31,3,-282.82242,1.00000,0.000,0.120
HU204.1948-01-31,CVPM07S.1948-01-31,4,-282.64826,1.00000,0.000,0.110
HU204.1948-01-31,CVPM07S.1948-01-31,5,-238.66666,1.00000,0.000,0.120
HU204.1948-01-31,CVPM07S.1948-01-31,6,-198.16666,1.00000,0.000,0.120
HU204.1948-01-31,CVPM07S.1948-01-31,7,-148.00000,1.00000,0.000,0.120
HU204.1948-01-31,CVPM07S.1948-01-31,8,-133.63636,1.00000,0.000,0.110
HU204.1948-01-31,CVPM07S.1948-01-31,9,-56.58333,1.00000,0.000,0.120
HU204.1948-02-29,CVPM07S.1948-02-29,0,-308.09548,1.00000,0.000,1.190
HU204.1948-02-29,CVPM07S.1948-02-29,1,-307.91362,1.00000,0.000,0.110
HU204.1948-02-29,CVPM07S.1948-02-29,2,-307.89002,1.00000,0.000,0.100
HU204.1948-02-29,CVPM07S.1948-02-29,3,-281.54546,1.00000,0.000,0.110
HU204.1948-02-29,CVPM07S.1948-02-29,4,-260.90906,1.00000,0.000,0.110
HU204.1948-02-29,CVPM07S.1948-02-29,5,-239.18183,1.00000,0.000,0.110
HU204.1948-02-29,CVPM07S.1948-02-29,6,-198.90907,1.00000,0.000,0.110
HU204.1948-02-29,CVPM07S.1948-02-29,7,-163.00001,1.00000,0.000,0.100
HU204.1948-02-29,CVPM07S.1948-02-29,8,-123.00000,1.00000,0.000,0.110
HU204.1948-02-29,CVPM07S.1948-02-29,9,-56.63636,1.00000,0.000,0.110
HU204.1948-03-31,CVPM07S.1948-03-31,0,-305.71757,1.00000,0.000,1.590
HU204.1948-03-31,CVPM07S.1948-03-31,1,-305.65131,1.00000,0.000,0.140
HU204.1948-03-31,CVPM07S.1948-03-31,2,-305.50843,1.00000,0.000,0.140
HU204.1948-03-31,CVPM07S.1948-03-31,3,-275.79997,1.00000,0.000,0.150
HU204.1948-03-31,CVPM07S.1948-03-31,4,-273.57145,1.00000,0.000,0.140
HU204.1948-03-31,CVPM07S.1948-03-31,5,-234.60001,1.00000,0.000,0.150
HU204.1948-03-31,CVPM07S.1948-03-31,6,-208.21427,1.00000,0.000,0.140
HU204.1948-03-31,CVPM07S.1948-03-31,7,-145.40001,1.00000,0.000,0.150
HU204.1948-03-31,CVPM07S.1948-03-31,8,-128.42857,1.00000,0.000,0.140
HU204.1948-03-31,CVPM07S.1948-03-31,9,-59.57143,1.00000,0.000,0.140
HU204.1948-04-30,CVPM07S.1948-04-30,0,-309.01163,1.00000,0.000,9.450
HU204.1948-04-30,CVPM07S.1948-04-30,1,-304.32555,1.00000,0.000,0.860
HU204.1948-04-30,CVPM07S.1948-04-30,2,-297.84887,1.00000,0.000,0.860
HU204.1948-04-30,CVPM07S.1948-04-30,3,-286.62784,1.00000,0.000,0.860
HU204.1948-04-30,CVPM07S.1948-04-30,4,-265.34885,1.00000,0.000,0.860
HU204.1948-04-30,CVPM07S.1948-04-30,5,-243.65117,1.00000,0.000,0.860
HU204.1948-04-30,CVPM07S.1948-04-30,6,-201.98836,1.00000,0.000,0.860
HU204.1948-04-30,CVPM07S.1948-04-30,7,-151.09303,1.00000,0.000,0.860
HU204.1948-04-30,CVPM07S.1948-04-30,8,-124.89534,1.00000,0.000,0.860
HU204.1948-04-30,CVPM07S.1948-04-30,9,-57.73249,1.00000,0.000,0.860
HU204.1948-05-31,CVPM07S.1948-05-31,0,-309.09782,1.00000,0.000,10.120
HU204.1948-05-31,CVPM07S.1948-05-31,1,-304.43473,1.00000,0.000,0.920
HU204.1948-05-31,CVPM07S.1948-05-31,2,-297.90212,1.00000,0.000,0.920
HU204.1948-05-31,CVPM07S.1948-05-31,3,-289.83523,1.00000,0.000,0.910
HU204.1948-05-31,CVPM07S.1948-05-31,4,-265.43480,1.00000,0.000,0.920
HU204.1948-05-31,CVPM07S.1948-05-31,5,-243.69563,1.00000,0.000,0.920
HU204.1948-05-31,CVPM07S.1948-05-31,6,-202.07609,1.00000,0.000,0.920
HU204.1948-05-31,CVPM07S.1948-05-31,7,-151.14145,1.00000,0.000,0.920
HU204.1948-05-31,CVPM07S.1948-05-31,8,-124.94565,1.00000,0.000,0.920
HU204.1948-05-31,CVPM07S.1948-05-31,9,-57.72826,1.00000,0.000,0.920
HU204.1948-06-30,CVPM07S.1948-06-30,0,-308.91794,1.00000,0.000,13.410
HU204.1948-06-30,CVPM07S.1948-06-30,1,-304.35251,1.00000,0.000,1.220
HU204.1948-06-30,CVPM07S.1948-06-30,2,-297.75411,1.00000,0.000,1.220
HU204.1948-06-30,CVPM07S.1948-06-30,3,-286.51633,1.00000,0.000,1.220
HU204.1948-06-30,CVPM07S.1948-06-30,4,-267.53700,1.00000,0.000,1.210
HU204.1948-06-30,CVPM07S.1948-06-30,5,-243.63954,1.00000,0.000,1.220
HU204.1948-06-30,CVPM07S.1948-06-30,6,-201.95099,1.00000,0.000,1.220
HU204.1948-06-30,CVPM07S.1948-06-30,7,-151.06533,1.00000,0.000,1.220
HU204.1948-06-30,CVPM07S.1948-06-30,8,-124.90175,1.00000,0.000,1.220
HU204.1948-06-30,CVPM07S.1948-06-30,9,-57.69677,1.00000,0.000,1.220
HU204.1948-07-31,CVPM07S.1948-07-31,0,-308.74042,1.00000,0.000,14.390
HU204.1948-07-31,CVPM07S.1948-07-31,1,-306.43836,1.00000,0.000,1.300
HU204.1948-07-31,CVPM07S.1948-07-31,2,-297.56493,1.00000,0.000,1.310
HU204.1948-07-31,CVPM07S.1948-07-31,3,-286.29032,1.00000,0.000,1.310
HU204.1948-07-31,CVPM07S.1948-07-31,4,-265.03777,1.00000,0.000,1.310
HU204.1948-07-31,CVPM07S.1948-07-31,5,-243.51164,1.00000,0.000,1.310
HU204.1948-07-31,CVPM07S.1948-07-31,6,-203.32308,1.00000,0.000,1.300
HU204.1948-07-31,CVPM07S.1948-07-31,7,-150.92355,1.00000,0.000,1.310
HU204.1948-07-31,CVPM07S.1948-07-31,8,-124.80161,1.00000,0.000,1.310
HU204.1948-07-31,CVPM07S.1948-07-31,9,-57.67176,1.00000,0.000,1.310
HU204.1948-08-31,CVPM07S.1948-08-31,0,-312.06735,1.00000,0.000,11.540
HU204.1948-08-31,CVPM07S.1948-08-31,1,-304.52381,1.00000,0.000,1.050
HU204.1948-08-31,CVPM07S.1948-08-31,2,-297.81901,1.00000,0.000,1.050
HU204.1948-08-31,CVPM07S.1948-08-31,3,-286.70480,1.00000,0.000,1.050
HU204.1948-08-31,CVPM07S.1948-08-31,4,-265.40952,1.00000,0.000,1.050
HU204.1948-08-31,CVPM07S.1948-08-31,5,-243.72355,1.00000,0.000,1.050
HU204.1948-08-31,CVPM07S.1948-08-31,6,-202.02877,1.00000,0.000,1.050
HU204.1948-08-31,CVPM07S.1948-08-31,7,-151.14301,1.00000,0.000,1.050
HU204.1948-08-31,CVPM07S.1948-08-31,8,-124.94262,1.00000,0.000,1.050
HU204.1948-08-31,CVPM07S.1948-08-31,9,-57.73339,1.00000,0.000,1.050
HU204.1948-09-30,CVPM07S.1948-09-30,0,-310.23806,1.00000,0.000,4.630
HU204.1948-09-30,CVPM07S.1948-09-30,1,-298.70563,1.00000,0.000,0.430
HU204.1948-09-30,CVPM07S.1948-09-30,2,-298.65853,1.00000,0.000,0.420
HU204.1948-09-30,CVPM07S.1948-09-30,3,-287.52376,1.00000,0.000,0.420
HU204.1948-09-30,CVPM07S.1948-09-30,4,-266.38096,1.00000,0.000,0.420
HU204.1948-09-30,CVPM07S.1948-09-30,5,-244.52384,1.00000,0.000,0.420
HU204.1948-09-30,CVPM07S.1948-09-30,6,-202.78571,1.00000,0.000,0.420
HU204.1948-09-30,CVPM07S.1948-09-30,7,-151.57142,1.00000,0.000,0.420
HU204.1948-09-30,CVPM07S.1948-09-30,8,-125.45239,1.00000,0.000,0.420
HU204.1948-09-30,CVPM07S.1948-09-30,9,-56.55814,1.00000,0.000,0.430
HU207.1947-10-31,CVPM08G.1947-10-31,0,-2025.09355,1.00000,0.000,11.770
HU207.1947-10-31,CVPM08G.1947-10-31,1,-1787.25267,1.00000,0.000,1.070
HU207.1947-10-31,CVPM08G.1947-10-31,2,-1279.17571,1.00000,0.000,1.080
HU207.1947-10-31,CVPM08G.1947-10-31,3,-816.47664,1.00000,0.000,1.070
HU207.1947-10-31,CVPM08G.1947-10-31,4,-572.51452,1.00000,0.000,1.070
HU207.1947-10-31,CVPM08G.1947-10-31,5,-434.71035,1.00000,0.000,1.070
HU207.1947-10-31,CVPM08G.1947-10-31,6,-316.04612,1.00000,0.000,1.070
HU207.1947-10-31,CVPM08G.1947-10-31,7,-226.15908,1.00000,0.000,1.070
HU207.1947-10-31,CVPM08G.1947-10-31,8,-179.66355,1.00000,0.000,1.070
HU207.1947-10-31,CVPM08G.1947-10-31,9,-80.38318,1.00000,0.000,1.070
HU207.1947-11-30,CVPM08G.1947-11-30,0,-2011.57140,1.00000,0.000,0.770
HU207.1947-11-30,CVPM08G.1947-11-30,1,-1794.85691,1.00000,0.000,0.070
HU207.1947-11-30,CVPM08G.1947-11-30,2,-1281.57153,1.00000,0.000,0.070
HU207.1947-11-30,CVPM08G.1947-11-30,3,-810.99994,1.00000,0.000,0.070
HU207.1947-11-30,CVPM08G.1947-11-30,4,-575.00000,1.00000,0.000,0.070
HU207.1947-11-30,CVPM08G.1947-11-30,5,-431.85720,1.00000,0.000,0.070
HU207.1947-11-30,CVPM08G.1947-11-30,6,-317.14286,1.00000,0.000,0.070
HU207.1947-11-30,CVPM08G.1947-11-30,7,-224.71429,1.00000,0.000,0.070
HU207.1947-11-30,CVPM08G.1947-11-30,8,-180.28570,1.00000,0.000,0.070
HU207.1947-11-30,CVPM08G.1947-11-30,9,-79.85714,1.00000,0.000,0.070
HU207.1947-12-31,CVPM08G.1947-12-31,0,-2268.50010,1.00000,0.000,0.240
HU207.1947-12-31,CVPM08G.1947-12-31,1,-1351.73340,1.00000,0.000,0.030
HU207.1947-12-31,CVPM08G.1947-12-31,2,-1350.89990,1.00000,0.000,0.020
HU207.1947-12-31,CVPM08G.1947-12-31,3,-914.50005,1.00000,0.000,0.020
HU207.1947-12-31,CVPM08G.1947-12-31,4,-641.50010,1.00000,0.000,0.020
HU207.1947-12-31,CVPM08G.1947-12-31,5,-331.73333,1.00000,0.000,0.030
HU207.1947-12-31,CVPM08G.1947-12-31,6,-330.89995,1.00000,0.000,0.020
HU207.1947-12-31,CVPM08G.1947-12-31,7,-253.00000,1.00000,0.000,0.020
HU207.1947-12-31,CVPM08G.1947-12-31,8,-201.50000,1.00000,0.000,0.020
HU207.1947-12-31,CVPM08G.1947-12-31,9,-60.00000,1.00000,0.000,0.030
HU207.1948-01-31,CVPM08G.1948-01-31,0,-1577.99980,1.00000,0.000,0.070
HU207.1948-01-31,CVPM08G.1948-01-31,1,-1576.00010,1.00000,0.000,0.010
HU207.1948-01-31,CVPM08G.1948-01-31,2,-596.00000,1.00000,0.000,0.010
HU207.1948-01-31,CVPM08G.1948-01-31,3,-594.00000,1.00000,0.000,0.010
HU207.1948-01-31,CVPM08G.1948-01-31,4,-236.50000,1.00000,0.000,0.010
HU207.1948-01-31,CVPM08G.1948-01-31,5,-234.50000,1.00000,0.000,0.010
HU207.1948-01-31,CVPM08G.1948-01-31,6,-49.00000,1.00000,0.000,0.010
HU207.1948-02-29,CVPM08G.1948-02-29,0,-1564.00000,1.00000,0.000,0.060
HU207.1948-02-29,CVPM08G.1948-02-29,1,-689.00000,1.00000,0.000,0.010
HU207.1948-02-29,CVPM08G.1948-02-29,2,-347.00000,1.00000,0.000,0.010
HU207.1948-02-29,CVPM08G.1948-02-29,3,-206.00000,1.00000,0.000,0.010
HU207.1948-02-29,CVPM08G.1948-02-29,4,-37.00000,1.00000,0.000,0.010
HU207.1948-03-31,CVPM08G.1948-03-31,0,-1984.93767,1.00000,0.000,1.730
HU207.1948-03-31,CVPM08G.1948-03-31,1,-1760.56252,1.00000,0.000,0.160
HU207.1948-03-31,CVPM08G.1948-03-31,2,-1348.93351,1.00000,0.000,0.150
HU207.1948-03-31,CVPM08G.1948-03-31,3,-804.18739,1.00000,0.000,0.160
HU207.1948-03-31,CVPM08G.1948-03-31,4,-561.18756,1.00000,0.000,0.160
HU207.1948-03-31,CVPM08G.1948-03-31,5,-428.18756,1.00000,0.000,0.160
HU207.1948-03-31,CVPM08G.1948-03-31,6,-330.19999,1.00000,0.000,0.150
HU207.1948-03-31,CVPM08G.1948-03-31,7,-222.81249,1.00000,0.000,0.160
HU207.1948-03-31,CVPM08G.1948-03-31,8,-177.00000,1.00000,0.000,0.160
HU207.1948-03-31,CVPM08G.1948-03-31,9,-78.68750,1.00000,0.000,0.160
HU207.1948-04-30,CVPM08G.1948-04-30,0,-2015.24306,1.00000,0.000,18.400
HU207.1948-04-30,CVPM08G.1948-04-30,1,-1789.20957,1.00000,0.000,1.670
HU207.1948-04-30,CVPM08G.1948-04-30,2,-1292.20943,1.00000,0.000,1.670
HU207.1948-04-30,CVPM08G.1948-04-30,3,-817.35942,1.00000,0.000,1.670
HU207.1948-04-30,CVPM08G.1948-04-30,4,-569.73804,1.00000,0.000,1.680
HU207.1948-04-30,CVPM08G.1948-04-30,5,-435.38321,1.00000,0.000,1.670
HU207.1948-04-30,CVPM08G.1948-04-30,6,-316.16171,1.00000,0.000,1.670
HU207.1948-04-30,CVPM08G.1948-04-30,7,-226.50898,1.00000,0.000,1.670
HU207.1948-04-30,CVPM08G.1948-04-30,8,-178.79157,1.00000,0.000,1.680
HU207.1948-04-30,CVPM08G.1948-04-30,9,-80.41317,1.00000,0.000,1.670
HU207.1948-05-31,CVPM08G.1948-05-31,0,-2026.83830,1.00000,0.000,53.950
HU207.1948-05-31,CVPM08G.1948-05-31,1,-1788.51712,1.00000,0.000,4.900
HU207.1948-05-31,CVPM08G.1948-05-31,2,-1288.48492,1.00000,0.000,4.910
HU207.1948-05-31,CVPM08G.1948-05-31,3,-817.17255,1.00000,0.000,4.900
HU207.1948-05-31,CVPM08G.1948-05-31,4,-571.75802,1.00000,0.000,4.910
HU207.1948-05-31,CVPM08G.1948-05-31,5,-435.07744,1.00000,0.000,4.900
HU207.1948-05-31,CVPM08G.1948-05-31,6,-315.39946,1.00000,0.000,4.910
HU207.1948-05-31,CVPM08G.1948-05-31,7,-226.32031,1.00000,0.000,4.900
HU207.1948-05-31,CVPM08G.1948-05-31,8,-179.44999,1.00000,0.000,4.910
HU207.1948-05-31,CVPM08G.1948-05-31,9,-80.38377,1.00000,0.000,4.900
HU207.1948-06-30,CVPM08G.1948-06-30,0,-2024.57196,1.00000,0.000,66.650
HU207.1948-06-30,CVPM08G.1948-06-30,1,-1786.56525,1.00000,0.000,6.060
HU207.1948-06-30,CVPM08G.1948-06-30,2,-1289.87173,1.00000,0.000,6.060
HU207.1948-06-30,CVPM08G.1948-06-30,3,-816.26006,1.00000,0.000,6.060
HU207.1948-06-30,CVPM08G.1948-06-30,4,-572.37331,1.00000,0.000,6.060
HU207.1948-06-30,CVPM08G.1948-06-30,5,-434.53476,1.00000,0.000,6.060
HU207.1948-06-30,CVPM08G.1948-06-30,6,-315.73903,1.00000,0.000,6.060
HU207.1948-06-30,CVPM08G.1948-06-30,7,-226.10072,1.00000,0.000,6.060
HU207.1948-06-30,CVPM08G.1948-06-30,8,-179.89082,1.00000,0.000,6.050
HU207.1948-06-30,CVPM08G.1948-06-30,9,-80.30532,1.00000,0.000,6.060
HU207.1948-07-31,CVPM08G.1948-07-31,0,-2025.88861,1.00000,0.000,77.700
HU207.1948-07-31,CVPM08G.1948-07-31,1,-1785.42588,1.00000,0.000,7.070
HU207.1948-07-31,CVPM08G.1948-07-31,2,-1290.70874,1.00000,0.000,7.060
HU207.1948-07-31,CVPM08G.1948-07-31,3,-816.79197,1.00000,0.000,7.060
HU207.1948-07-31,CVPM08G.1948-07-31,4,-571.93495,1.00000,0.000,7.070
HU207.1948-07-31,CVPM08G.1948-07-31,5,-434.87267,1.00000,0.000,7.060
HU207.1948-07-31,CVPM08G.1948-07-31,6,-315.49793,1.00000,0.000,7.070
HU207.1948-07-31,CVPM08G.1948-07-31,7,-226.24769,1.00000,0.000,7.060
HU207.1948-07-31,CVPM08G.1948-07-31,8,-179.73216,1.00000,0.000,7.060
HU207.1948-07-31,CVPM08G.1948-07-31,9,-80.24479,1.00000,0.000,7.070
HU207.1948-08-31,CVPM08G.1948-08-31,0,-2027.30208,1.00000,0.000,63.000
HU207.1948-08-31,CVPM08G.1948-08-31,1,-1786.31833,1.00000,0.000,5.730
HU207.1948-08-31,CVPM08G.1948-08-31,2,-1289.35705,1.00000,0.000,5.730
HU207.1948-08-31,CVPM08G.1948-08-31,3,-816.04502,1.00000,0.000,5.730
HU207.1948-08-31,CVPM08G.1948-08-31,4,-573.22176,1.00000,0.000,5.720
HU207.1948-08-31,CVPM08G.1948-08-31,5,-434.41577,1.00000,0.000,5.730
HU207.1948-08-31,CVPM08G.1948-08-31,6,-315.65597,1.00000,0.000,5.730
HU207.1948-08-31,CVPM08G.1948-08-31,7,-226.01065,1.00000,0.000,5.730
HU207.1948-08-31,CVPM08G.1948-08-31,8,-179.88456,1.00000,0.000,5.720
HU207.1948-08-31,CVPM08G.1948-08-31,9,-80.27221,1.00000,0.000,5.730
HU207.1948-09-30,CVPM08G.1948-09-30,0,-2019.73875,1.00000,0.000,31.610
HU207.1948-09-30,CVPM08G.1948-09-30,1,-1789.22373,1.00000,0.000,2.870
HU207.1948-09-30,CVPM08G.1948-09-30,2,-1291.27632,1.00000,0.000,2.870
HU207.1948-09-30,CVPM08G.1948-09-30,3,-814.53411,1.00000,0.000,2.880
HU207.1948-09-30,CVPM08G.1948-09-30,4,-572.99691,1.00000,0.000,2.870
HU207.1948-09-30,CVPM08G.1948-09-30,5,-435.18072,1.00000,0.000,2.870
HU207.1948-09-30,CVPM08G.1948-09-30,6,-315.06974,1.00000,0.000,2.880
HU207.1948-09-30,CVPM08G.1948-09-30,7,-226.34821,1.00000,0.000,2.870
