i,j,k,cost,amplitude,lower_bound,upper_bound
D64.1932-05-31,WTP204.1932-05-31,0,45.00000,1.00000,0.000,20.100
D64.1932-06-30,WTP204.1932-06-30,0,45.00000,1.00000,0.000,20.100
D64.1932-07-31,WTP204.1932-07-31,0,45.00000,1.00000,0.000,20.100
D64.1932-08-31,WTP204.1932-08-31,0,45.00000,1.00000,0.000,20.100
D64.1932-09-30,WTP204.1932-09-30,0,45.00000,1.00000,0.000,20.100
D85.1931-10-31,SINK.1931-10-31,0,0.00000,1.00000,4.360,4.360
D85.1931-11-30,SINK.1931-11-30,0,0.00000,1.00000,4.151,4.151
D85.1931-12-31,SINK.1931-12-31,0,0.00000,1.00000,3.412,3.412
D85.1932-01-31,SINK.1932-01-31,0,0.00000,1.00000,3.179,3.179
D85.1932-02-29,SINK.1932-02-29,0,0.00000,1.00000,3.074,3.074
D85.1932-03-31,SINK.1932-03-31,0,0.00000,1.00000,3.583,3.583
D85.1932-04-30,SINK.1932-04-30,0,0.00000,1.00000,4.109,4.109
D85.1932-05-31,SINK.1932-05-31,0,0.00000,1.00000,3.802,3.802
D85.1932-06-30,SINK.1932-06-30,0,0.00000,1.00000,4.832,4.832
D85.1932-07-31,SINK.1932-07-31,0,0.00000,1.00000,5.587,5.587
D85.1932-08-31,SINK.1932-08-31,0,0.00000,1.00000,4.721,4.721
D85.1932-09-30,SINK.1932-09-30,0,0.00000,1.00000,4.715,4.715
INFLOW.1931-10-31,D85.1931-10-31,0,0,1,0.000,0.000
INFLOW.1931-11-30,D85.1931-11-30,0,0,1,0.000,0.000
INFLOW.1931-12-31,D85.1931-12-31,0,0,1,0.000,0.000
INFLOW.1932-01-31,D85.1932-01-31,0,0,1,0.000,0.000
INFLOW.1932-02-29,D85.1932-02-29,0,0,1,0.000,0.000
INFLOW.1932-03-31,D85.1932-03-31,0,0,1,0.000,0.000
INFLOW.1932-04-30,D85.1932-04-30,0,0,1,0.000,0.000
INFLOW.1932-05-31,D85.1932-05-31,0,0,1,0.000,0.000
INFLOW.1932-06-30,D85.1932-06-30,0,0,1,0.000,0.000
INFLOW.1932-07-31,D85.1932-07-31,0,0,1,0.000,0.000
INFLOW.1932-08-31,D85.1932-08-31,0,0,1,0.000,0.000
INFLOW.1932-09-30,D85.1932-09-30,0,0,1,0.000,0.000
D85.1931-10-31,D64.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
D85.1931-11-30,D64.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
D85.1931-12-31,D64.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
D85.1932-01-31,D64.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
D85.1932-02-29,D64.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
D85.1932-03-31,D64.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
D85.1932-04-30,D64.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
D85.1932-05-31,D64.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
D85.1932-06-30,D64.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
D85.1932-07-31,D64.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
D85.1932-08-31,D64.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
D85.1932-09-30,D64.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
INFLOW.1931-10-31,D9.1931-10-31,0,0,1,0.000,0.000
INFLOW.1931-11-30,D9.1931-11-30,0,0,1,0.000,0.000
INFLOW.1931-12-31,D9.1931-12-31,0,0,1,0.900,0.900
INFLOW.1932-01-31,D9.1932-01-31,0,0,1,1.100,1.100
INFLOW.1932-02-29,D9.1932-02-29,0,0,1,4.900,4.900
INFLOW.1932-03-31,D9.1932-03-31,0,0,1,0.300,0.300
INFLOW.1932-04-30,D9.1932-04-30,0,0,1,0.100,0.100
INFLOW.1932-05-31,D9.1932-05-31,0,0,1,0.000,0.000
INFLOW.1932-06-30,D9.1932-06-30,0,0,1,0.000,0.000
INFLOW.1932-07-31,D9.1932-07-31,0,0,1,0.000,0.000
INFLOW.1932-08-31,D9.1932-08-31,0,0,1,0.000,0.000
INFLOW.1932-09-30,D9.1932-09-30,0,0,1,0.000,0.000
D9.1931-10-31,C173.1931-10-31,0,0.00000,1.00000,0.000,215.260
D9.1931-11-30,C173.1931-11-30,0,0.00000,1.00000,0.000,208.320
D9.1931-12-31,C173.1931-12-31,0,0.00000,1.00000,0.000,215.260
D9.1932-01-31,C173.1932-01-31,0,0.00000,1.00000,0.000,215.260
D9.1932-02-29,C173.1932-02-29,0,0.00000,1.00000,0.000,194.430
D9.1932-03-31,C173.1932-03-31,0,0.00000,1.00000,0.000,215.260
D9.1932-04-30,C173.1932-04-30,0,0.00000,1.00000,0.000,208.320
D9.1932-05-31,C173.1932-05-31,0,0.00000,1.00000,0.000,215.260
D9.1932-06-30,C173.1932-06-30,0,0.00000,1.00000,0.000,208.320
D9.1932-07-31,C173.1932-07-31,0,0.00000,1.00000,0.000,215.260
D9.1932-08-31,C173.1932-08-31,0,0.00000,1.00000,0.000,215.260
D9.1932-09-30,C173.1932-09-30,0,0.00000,1.00000,0.000,208.320
D9.1931-10-31,D85.1931-10-31,0,-1.87851,1.00000,49.190,138.697
D9.1931-10-31,D85.1931-10-31,1,-1.87851,1.00000,0.000,69.348
D9.1931-10-31,D85.1931-10-31,2,-1.87851,1.00000,0.000,69.348
D9.1931-10-31,D85.1931-10-31,3,-1.87851,1.00000,0.000,69.348
D9.1931-10-31,D85.1931-10-31,4,0.00000,1.00000,0.000,1000000000000.000
D9.1931-11-30,D85.1931-11-30,0,-1.84286,1.00000,47.603,138.697
D9.1931-11-30,D85.1931-11-30,1,-1.84286,1.00000,0.000,69.348
D9.1931-11-30,D85.1931-11-30,2,-1.84286,1.00000,0.000,69.348
D9.1931-11-30,D85.1931-11-30,3,-1.84286,1.00000,0.000,69.348
D9.1931-11-30,D85.1931-11-30,4,0.00000,1.00000,0.000,1000000000000.000
D9.1931-12-31,D85.1931-12-31,0,-1.95623,1.00000,49.190,138.697
D9.1931-12-31,D85.1931-12-31,1,-1.95623,1.00000,0.000,69.348
D9.1931-12-31,D85.1931-12-31,2,-1.95623,1.00000,0.000,69.348
D9.1931-12-31,D85.1931-12-31,3,-1.95623,1.00000,0.000,69.348
D9.1931-12-31,D85.1931-12-31,4,0.00000,1.00000,0.000,1000000000000.000
D9.1932-01-31,D85.1932-01-31,0,-1.83256,1.00000,49.190,138.697
D9.1932-01-31,D85.1932-01-31,1,-1.83256,1.00000,0.000,69.348
D9.1932-01-31,D85.1932-01-31,2,-1.83256,1.00000,0.000,69.348
D9.1932-01-31,D85.1932-01-31,3,-1.83256,1.00000,0.000,69.348
D9.1932-01-31,D85.1932-01-31,4,0.00000,1.00000,0.000,1000000000000.000
D9.1932-02-29,D85.1932-02-29,0,-1.63142,1.00000,44.430,138.697
D9.1932-02-29,D85.1932-02-29,1,-1.63142,1.00000,0.000,69.348
D9.1932-02-29,D85.1932-02-29,2,-1.63142,1.00000,0.000,69.348
D9.1932-02-29,D85.1932-02-29,3,-1.63142,1.00000,0.000,69.348
D9.1932-02-29,D85.1932-02-29,4,0.00000,1.00000,0.000,1000000000000.000
D9.1932-03-31,D85.1932-03-31,0,-1.67465,1.00000,49.190,138.697
D9.1932-03-31,D85.1932-03-31,1,-1.67465,1.00000,0.000,69.348
D9.1932-03-31,D85.1932-03-31,2,-1.67465,1.00000,0.000,69.348
D9.1932-03-31,D85.1932-03-31,3,-1.67465,1.00000,0.000,69.348
D9.1932-03-31,D85.1932-03-31,4,0.00000,1.00000,0.000,1000000000000.000
D9.1932-04-30,D85.1932-04-30,0,-1.52406,1.00000,47.603,138.697
D9.1932-04-30,D85.1932-04-30,1,-1.52406,1.00000,0.000,69.348
D9.1932-04-30,D85.1932-04-30,2,-1.52406,1.00000,0.000,69.348
D9.1932-04-30,D85.1932-04-30,3,-1.52406,1.00000,0.000,69.348
D9.1932-04-30,D85.1932-04-30,4,0.00000,1.00000,0.000,1000000000000.000
D9.1932-05-31,D85.1932-05-31,0,-1.53226,1.00000,49.190,138.697
D9.1932-05-31,D85.1932-05-31,1,-1.53226,1.00000,0.000,69.348
D9.1932-05-31,D85.1932-05-31,2,-1.53226,1.00000,0.000,69.348
D9.1932-05-31,D85.1932-05-31,3,-1.53226,1.00000,0.000,69.348
D9.1932-05-31,D85.1932-05-31,4,0.00000,1.00000,0.000,1000000000000.000
D9.1932-06-30,D85.1932-06-30,0,-1.52471,1.00000,104.132,138.697
D9.1932-06-30,D85.1932-06-30,1,-1.52471,1.00000,0.000,69.348
D9.1932-06-30,D85.1932-06-30,2,-1.52471,1.00000,0.000,69.348
D9.1932-06-30,D85.1932-06-30,3,-1.52471,1.00000,0.000,69.348
D9.1932-06-30,D85.1932-06-30,4,0.00000,1.00000,0.000,1000000000000.000
D9.1932-07-31,D85.1932-07-31,0,-1.97619,1.00000,107.603,138.697
D9.1932-07-31,D85.1932-07-31,1,-1.97619,1.00000,0.000,69.348
D9.1932-07-31,D85.1932-07-31,2,-1.97619,1.00000,0.000,69.348
D9.1932-07-31,D85.1932-07-31,3,-1.97619,1.00000,0.000,69.348
D9.1932-07-31,D85.1932-07-31,4,0.00000,1.00000,0.000,1000000000000.000
D9.1932-08-31,D85.1932-08-31,0,-1.95987,1.00000,107.603,138.697
D9.1932-08-31,D85.1932-08-31,1,-1.95987,1.00000,0.000,69.348
D9.1932-08-31,D85.1932-08-31,2,-1.95987,1.00000,0.000,69.348
D9.1932-08-31,D85.1932-08-31,3,-1.95987,1.00000,0.000,69.348
D9.1932-08-31,D85.1932-08-31,4,0.00000,1.00000,0.000,1000000000000.000
D9.1932-09-30,D85.1932-09-30,0,-1.83769,1.00000,91.239,138.697
D9.1932-09-30,D85.1932-09-30,1,-1.83769,1.00000,0.000,69.348
D9.1932-09-30,D85.1932-09-30,2,-1.83769,1.00000,0.000,69.348
D9.1932-09-30,D85.1932-09-30,3,-1.83769,1.00000,0.000,69.348
D9.1932-09-30,D85.1932-09-30,4,0.00000,1.00000,0.000,1000000000000.000
DBUGSNK.1931-10-31,SINK.1931-10-31,0,2000000.00000,1.00000,0.000,1000000000000
DBUGSNK.1931-11-30,SINK.1931-11-30,0,2000000.00000,1.00000,0.000,1000000000000
DBUGSNK.1931-12-31,SINK.1931-12-31,0,2000000.00000,1.00000,0.000,1000000000000
DBUGSNK.1932-01-31,SINK.1932-01-31,0,2000000.00000,1.00000,0.000,1000000000000
DBUGSNK.1932-02-29,SINK.1932-02-29,0,2000000.00000,1.00000,0.000,1000000000000
DBUGSNK.1932-03-31,SINK.1932-03-31,0,2000000.00000,1.00000,0.000,1000000000000
DBUGSNK.1932-04-30,SINK.1932-04-30,0,2000000.00000,1.00000,0.000,1000000000000
DBUGSNK.1932-05-31,SINK.1932-05-31,0,2000000.00000,1.00000,0.000,1000000000000
DBUGSNK.1932-06-30,SINK.1932-06-30,0,2000000.00000,1.00000,0.000,1000000000000
DBUGSNK.1932-07-31,SINK.1932-07-31,0,2000000.00000,1.00000,0.000,1000000000000
DBUGSNK.1932-08-31,SINK.1932-08-31,0,2000000.00000,1.00000,0.000,1000000000000
DBUGSNK.1932-09-30,SINK.1932-09-30,0,2000000.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,A204.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,A204.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,A204.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,A204.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-02-29,A204.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-03-31,A204.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-04-30,A204.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-05-31,A204.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-06-30,A204.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-07-31,A204.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-08-31,A204.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-09-30,A204.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,CVPM07G.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,CVPM07G.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,CVPM07G.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,CVPM07G.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-02-29,CVPM07G.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-03-31,CVPM07G.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-04-30,CVPM07G.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-05-31,CVPM07G.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-06-30,CVPM07G.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-07-31,CVPM07G.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-08-31,CVPM07G.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-09-30,CVPM07G.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,CVPM07S.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,CVPM07S.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,CVPM07S.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,CVPM07S.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-02-29,CVPM07S.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-03-31,CVPM07S.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-04-30,CVPM07S.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-05-31,CVPM07S.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-06-30,CVPM07S.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-07-31,CVPM07S.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-08-31,CVPM07S.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-09-30,CVPM07S.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,HSD204.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,HSD204.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,HSD204.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,HSD204.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-02-29,HSD204.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-03-31,HSD204.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-04-30,HSD204.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-05-31,HSD204.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-06-30,HSD204.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-07-31,HSD204.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-08-31,HSD204.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-09-30,HSD204.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,HSU204C67.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,HSU204C67.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,HSU204C67.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,HSU204C67.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-02-29,HSU204C67.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-03-31,HSU204C67.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-04-30,HSU204C67.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-05-31,HSU204C67.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-06-30,HSU204C67.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-07-31,HSU204C67.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-08-31,HSU204C67.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-09-30,HSU204C67.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,HU204.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,HU204.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,HU204.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,HU204.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-02-29,HU204.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-03-31,HU204.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-04-30,HU204.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-05-31,HU204.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-06-30,HU204.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-07-31,HU204.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-08-31,HU204.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-09-30,HU204.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,C105.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,C105.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,C105.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,C105.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-02-29,C105.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-03-31,C105.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-04-30,C105.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-05-31,C105.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-06-30,C105.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-07-31,C105.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-08-31,C105.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-09-30,C105.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,C173.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,C173.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,C173.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,C173.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-02-29,C173.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-03-31,C173.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-04-30,C173.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-05-31,C173.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-06-30,C173.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-07-31,C173.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-08-31,C173.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-09-30,C173.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,C67.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,C67.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,C67.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,C67.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-02-29,C67.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-03-31,C67.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-04-30,C67.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-05-31,C67.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-06-30,C67.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-07-31,C67.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-08-31,C67.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-09-30,C67.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,C7.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,C7.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,C7.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,C7.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-02-29,C7.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-03-31,C7.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-04-30,C7.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-05-31,C7.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-06-30,C7.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-07-31,C7.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-08-31,C7.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-09-30,C7.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,C8.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,C8.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,C8.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,C8.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-02-29,C8.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-03-31,C8.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-04-30,C8.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-05-31,C8.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-06-30,C8.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-07-31,C8.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-08-31,C8.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-09-30,C8.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,D64.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,D64.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,D64.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,D64.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-02-29,D64.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-03-31,D64.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-04-30,D64.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-05-31,D64.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-06-30,D64.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-07-31,D64.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-08-31,D64.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-09-30,D64.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,D85.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,D85.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,D85.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,D85.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-02-29,D85.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-03-31,D85.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-04-30,D85.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-05-31,D85.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-06-30,D85.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-07-31,D85.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-08-31,D85.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-09-30,D85.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,D9.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,D9.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,D9.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,D9.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-02-29,D9.1932-02-29,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-03-31,D9.1932-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-04-30,D9.1932-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-05-31,D9.1932-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-06-30,D9.1932-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-07-31,D9.1932-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-08-31,D9.1932-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-09-30,D9.1932-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-10-31,GW_07.1931-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-11-30,GW_07.1931-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1931-12-31,GW_07.1931-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.1932-01-31,GW_07.1932-01-31,0,0.00000,1.00000,0.000,1000000000000
