i,j,k,cost,amplitude,lower_bound,upper_bound
DBUGSRC.2003-08-31,CVPM07G.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,CVPM07G.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,CVPM07S.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,CVPM07S.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,CVPM07S.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,CVPM07S.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,CVPM07S.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,CVPM07S.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,CVPM07S.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,CVPM07S.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,CVPM07S.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,CVPM07S.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,CVPM07S.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,CVPM07S.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,HSD204.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,HSD204.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,HSD204.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,HSD204.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,HSD204.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,HSD204.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,HSD204.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,HSD204.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,HSD204.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,HSD204.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,HSD204.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,HSD204.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,HSU204C67.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,HSU204C67.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,HSU204C67.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,HSU204C67.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,HSU204C67.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,HSU204C67.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,HSU204C67.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,HSU204C67.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,HSU204C67.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,HSU204C67.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,HSU204C67.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,HSU204C67.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,HSU204D42.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,HSU204D42.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,HSU204D42.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,HSU204D42.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,HSU204D42.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,HSU204D42.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,HSU204D42.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,HSU204D42.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,HSU204D42.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,HSU204D42.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,HSU204D42.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,HSU204D42.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,HU204.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,HU204.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,HU204.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,HU204.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,HU204.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,HU204.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,HU204.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,HU204.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,HU204.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,HU204.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,HU204.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,HU204.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,C105.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,C105.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,C105.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,C105.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,C105.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,C105.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,C105.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,C105.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,C105.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,C105.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,C105.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,C105.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,C173.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,C173.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,C173.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,C173.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,C173.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,C173.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,C173.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,C173.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,C173.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,C173.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,C173.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,C173.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,C301.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,C301.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,C301.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,C301.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,C301.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,C301.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,C301.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,C301.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,C301.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,C301.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,C301.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,C301.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,C307.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,C307.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,C307.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,C307.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,C307.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,C307.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,C307.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,C307.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,C307.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,C307.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,C307.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,C307.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,C67.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,C67.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,C67.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,C67.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,C67.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,C67.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,C67.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,C67.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,C67.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,C67.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,C67.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,C67.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,C7.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,C7.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,C7.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,C7.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,C7.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,C7.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,C7.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,C7.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,C7.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,C7.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,C7.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,C7.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,C8.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,C8.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,C8.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,C8.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,C8.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,C8.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,C8.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,C8.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,C8.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,C8.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,C8.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,C8.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,D42.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,D42.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,D42.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,D42.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,D42.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,D42.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,D42.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,D42.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,D42.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,D42.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,D42.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,D42.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,D43.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,D43.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,D43.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,D43.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,D43.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,D43.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,D43.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,D43.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,D43.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,D43.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,D43.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,D43.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,D64.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,D64.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,D64.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,D64.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,D64.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,D64.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,D64.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,D64.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,D64.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,D64.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,D64.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,D64.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,D85.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,D85.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,D85.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,D85.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,D85.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,D85.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,D85.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,D85.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,D85.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,D85.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,D85.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,D85.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,D9.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,D9.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,D9.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,D9.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,D9.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,D9.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,D9.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,D9.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,D9.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,D9.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,D9.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,D9.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,GW_07.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,GW_07.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,GW_07.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,GW_07.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,GW_07.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,GW_07.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,GW_07.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,GW_07.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,GW_07.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,GW_07.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,GW_07.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,GW_07.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,HGP07.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,HGP07.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,HGP07.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,HGP07.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,HGP07.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,HGP07.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,HGP07.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,HGP07.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,HGP07.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,HGP07.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,HGP07.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,HGP07.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,HGR07.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,HGR07.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,HGR07.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,HGR07.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,HGR07.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,HGR07.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,HGR07.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,HGR07.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,HGR07.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,HGR07.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,HGR07.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,HGR07.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,SR_FOL.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,SR_FOL.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,SR_FOL.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,SR_FOL.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,SR_FOL.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,SR_FOL.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,SR_FOL.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,SR_FOL.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,SR_FOL.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,SR_FOL.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,SR_FOL.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,SR_FOL.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,EXT_SAC.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,EXT_SAC.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,EXT_SAC.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,EXT_SAC.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,EXT_SAC.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,EXT_SAC.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,EXT_SAC.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,EXT_SAC.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,EXT_SAC.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,EXT_SAC.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,EXT_SAC.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,EXT_SAC.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,HNP204.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,HNP204.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,HNP204.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,HNP204.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,HNP204.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,HNP204.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,HNP204.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,HNP204.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,HNP204.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,HNP204.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-08-31,HNP204.2003-08-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-09-30,HNP204.2003-09-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-10-31,HP204.2002-10-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-11-30,HP204.2002-11-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2002-12-31,HP204.2002-12-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-01-31,HP204.2003-01-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-02-28,HP204.2003-02-28,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-03-31,HP204.2003-03-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-04-30,HP204.2003-04-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-05-31,HP204.2003-05-31,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-06-30,HP204.2003-06-30,0,0.00000,1.00000,0.000,1000000000000
DBUGSRC.2003-07-31,HP204.2003-07-31,0,0.00000,1.00000,0.000,1000000000000
